state,district,stage,sex,date,students
Sabah,Putatan,primary,both,1/1/2020,866
Sabah,Putatan,primary,both,1/1/2021,866
Sabah,Putatan,primary,both,1/1/2022,881
Sabah,Putatan,primary,female,1/1/2018,395
Sabah,Putatan,primary,female,1/1/2019,423
Sabah,Putatan,primary,female,1/1/2020,429
Sabah,Putatan,primary,female,1/1/2021,423
Sabah,Putatan,primary,female,1/1/2022,424
Sabah,Putatan,primary,male,1/1/2018,383
Sabah,Putatan,primary,male,1/1/2019,402
Sabah,Putatan,primary,male,1/1/2020,437
Sabah,Putatan,primary,male,1/1/2021,443
Sabah,Putatan,primary,male,1/1/2022,457
Sabah,Putatan,secondary,both,1/1/2018,0
Sabah,Putatan,secondary,both,1/1/2019,0
Sabah,Putatan,secondary,both,1/1/2020,0
Sabah,Putatan,secondary,both,1/1/2021,0
Sabah,Putatan,secondary,both,1/1/2022,0
Sabah,Putatan,secondary,female,1/1/2018,0
Sabah,Putatan,secondary,female,1/1/2019,0
Sabah,Putatan,secondary,female,1/1/2020,0
Sabah,Putatan,secondary,female,1/1/2021,0
Sabah,Putatan,secondary,female,1/1/2022,0
Sabah,Putatan,secondary,male,1/1/2018,0
Sabah,Putatan,secondary,male,1/1/2019,0
Sabah,Putatan,secondary,male,1/1/2020,0
Sabah,Putatan,secondary,male,1/1/2021,0
Sabah,Putatan,secondary,male,1/1/2022,0
Sabah,Putatan,post_secondary,both,1/1/2018,0
Sabah,Putatan,post_secondary,both,1/1/2019,0
Sabah,Putatan,post_secondary,both,1/1/2020,0
Sabah,Putatan,post_secondary,both,1/1/2021,0
Sabah,Putatan,post_secondary,both,1/1/2022,0
Sabah,Putatan,post_secondary,female,1/1/2018,0
Sabah,Putatan,post_secondary,female,1/1/2019,0
Sabah,Putatan,post_secondary,female,1/1/2020,0
Sabah,Putatan,post_secondary,female,1/1/2021,0
Sabah,Putatan,post_secondary,female,1/1/2022,0
Sabah,Putatan,post_secondary,male,1/1/2018,0
Sabah,Putatan,post_secondary,male,1/1/2019,0
Sabah,Putatan,post_secondary,male,1/1/2020,0
Sabah,Putatan,post_secondary,male,1/1/2021,0
Sabah,Putatan,post_secondary,male,1/1/2022,0
Sabah,Ranau,primary,both,1/1/2017,10844
Sabah,Ranau,primary,both,1/1/2018,11108
Sabah,Ranau,primary,both,1/1/2019,11312
Sabah,Ranau,primary,both,1/1/2020,11639
Sabah,Ranau,primary,both,1/1/2021,11693
Sabah,Ranau,primary,both,1/1/2022,11596
Sabah,Ranau,primary,female,1/1/2017,5243
Sabah,Ranau,primary,female,1/1/2018,5353
Sabah,Ranau,primary,female,1/1/2019,5445
Sabah,Ranau,primary,female,1/1/2020,5610
Sabah,Ranau,primary,female,1/1/2021,5569
Sabah,Ranau,primary,female,1/1/2022,5541
Sabah,Ranau,primary,male,1/1/2017,5601
Sabah,Ranau,primary,male,1/1/2018,5755
Sabah,Ranau,primary,male,1/1/2019,5867
Sabah,Ranau,primary,male,1/1/2020,6029
Sabah,Ranau,primary,male,1/1/2021,6124
Sabah,Ranau,primary,male,1/1/2022,6055
Sabah,Ranau,secondary,both,1/1/2017,8485
Sabah,Ranau,secondary,both,1/1/2018,7644
Sabah,Ranau,secondary,both,1/1/2019,7608
Sabah,Ranau,secondary,both,1/1/2020,7673
Sabah,Ranau,secondary,both,1/1/2021,8164
Sabah,Ranau,secondary,both,1/1/2022,8555
Sabah,Ranau,secondary,female,1/1/2017,4397
Sabah,Ranau,secondary,female,1/1/2018,3859
Sabah,Ranau,secondary,female,1/1/2019,3792
Sabah,Ranau,secondary,female,1/1/2020,3821
Sabah,Ranau,secondary,female,1/1/2021,4030
Sabah,Ranau,secondary,female,1/1/2022,4199
Sabah,Ranau,secondary,male,1/1/2017,4088
Sabah,Ranau,secondary,male,1/1/2018,3785
Sabah,Ranau,secondary,male,1/1/2019,3816
Sabah,Ranau,secondary,male,1/1/2020,3852
Sabah,Ranau,secondary,male,1/1/2021,4134
Sabah,Ranau,secondary,male,1/1/2022,4356
Sabah,Ranau,post_secondary,both,1/1/2018,829
Sabah,Ranau,post_secondary,both,1/1/2019,802
Sabah,Ranau,post_secondary,both,1/1/2020,346
Sabah,Ranau,post_secondary,both,1/1/2021,442
Sabah,Ranau,post_secondary,both,1/1/2022,333
Sabah,Ranau,post_secondary,female,1/1/2018,555
Sabah,Ranau,post_secondary,female,1/1/2019,551
Sabah,Ranau,post_secondary,female,1/1/2020,233
Sabah,Ranau,post_secondary,female,1/1/2021,308
Sabah,Ranau,post_secondary,female,1/1/2022,215
Sabah,Ranau,post_secondary,male,1/1/2018,274
Sabah,Ranau,post_secondary,male,1/1/2019,251
Sabah,Ranau,post_secondary,male,1/1/2020,113
Sabah,Ranau,post_secondary,male,1/1/2021,134
Sabah,Ranau,post_secondary,male,1/1/2022,118
Sabah,Sandakan,primary,both,1/1/2017,27327
Sabah,Sandakan,primary,both,1/1/2018,27246
Sabah,Sandakan,primary,both,1/1/2019,27572
Sabah,Sandakan,primary,both,1/1/2020,27612
Sabah,Sandakan,primary,both,1/1/2021,27473
Sabah,Sandakan,primary,both,1/1/2022,27395
Sabah,Sandakan,primary,female,1/1/2017,13245
Sabah,Sandakan,primary,female,1/1/2018,13148
Sabah,Sandakan,primary,female,1/1/2019,13240
Sabah,Sandakan,primary,female,1/1/2020,13274
Sabah,Sandakan,primary,female,1/1/2021,13263
Sabah,Sandakan,primary,female,1/1/2022,13228
Sabah,Sandakan,primary,male,1/1/2017,14082
Sabah,Sandakan,primary,male,1/1/2018,14098
Sabah,Sandakan,primary,male,1/1/2019,14332
Sabah,Sandakan,primary,male,1/1/2020,14338
Sabah,Sandakan,primary,male,1/1/2021,14210
Sabah,Sandakan,primary,male,1/1/2022,14167
Sabah,Sandakan,secondary,both,1/1/2017,20841
Sabah,Sandakan,secondary,both,1/1/2018,18948
Sabah,Sandakan,secondary,both,1/1/2019,18897
Sabah,Sandakan,secondary,both,1/1/2020,18992
Sabah,Sandakan,secondary,both,1/1/2021,19686
Sabah,Sandakan,secondary,both,1/1/2022,20024
Sabah,Sandakan,secondary,female,1/1/2017,10596
Sabah,Sandakan,secondary,female,1/1/2018,9469
Sabah,Sandakan,secondary,female,1/1/2019,9476
Sabah,Sandakan,secondary,female,1/1/2020,9467
Sabah,Sandakan,secondary,female,1/1/2021,9675
Sabah,Sandakan,secondary,female,1/1/2022,9758
Sabah,Sandakan,secondary,male,1/1/2017,10245
Sabah,Sandakan,secondary,male,1/1/2018,9479
Sabah,Sandakan,secondary,male,1/1/2019,9421
Sabah,Sandakan,secondary,male,1/1/2020,9525
Sabah,Sandakan,secondary,male,1/1/2021,10011
Sabah,Sandakan,secondary,male,1/1/2022,10266
Sabah,Sandakan,post_secondary,both,1/1/2018,1803
Sabah,Sandakan,post_secondary,both,1/1/2019,1950
Sabah,Sandakan,post_secondary,both,1/1/2020,996
Sabah,Sandakan,post_secondary,both,1/1/2021,1051
Sabah,Sandakan,post_secondary,both,1/1/2022,962
Sabah,Sandakan,post_secondary,female,1/1/2018,1161
Sabah,Sandakan,post_secondary,female,1/1/2019,1231
Sabah,Sandakan,post_secondary,female,1/1/2020,620
Sabah,Sandakan,post_secondary,female,1/1/2021,692
Sabah,Sandakan,post_secondary,female,1/1/2022,592
Sabah,Sandakan,post_secondary,male,1/1/2018,642
Sabah,Sandakan,post_secondary,male,1/1/2019,719
Sabah,Sandakan,post_secondary,male,1/1/2020,376
Sabah,Sandakan,post_secondary,male,1/1/2021,359
Sabah,Sandakan,post_secondary,male,1/1/2022,370
Sabah,Semporna,primary,both,1/1/2017,14998
Sabah,Semporna,primary,both,1/1/2018,14903
Sabah,Semporna,primary,both,1/1/2019,15170
Sabah,Semporna,primary,both,1/1/2020,15336
Sabah,Semporna,primary,both,1/1/2021,15647
Sabah,Semporna,primary,both,1/1/2022,15560
Sabah,Semporna,primary,female,1/1/2017,7279
Sabah,Semporna,primary,female,1/1/2018,7212
Sabah,Semporna,primary,female,1/1/2019,7347
Sabah,Semporna,primary,female,1/1/2020,7394
Sabah,Semporna,primary,female,1/1/2021,7551
Sabah,Semporna,primary,female,1/1/2022,7546
Sabah,Semporna,primary,male,1/1/2017,7719
Sabah,Semporna,primary,male,1/1/2018,7691
Sabah,Semporna,primary,male,1/1/2019,7823
Sabah,Semporna,primary,male,1/1/2020,7942
Sabah,Semporna,primary,male,1/1/2021,8096
Sabah,Semporna,primary,male,1/1/2022,8014
Sabah,Semporna,secondary,both,1/1/2017,11012
Sabah,Semporna,secondary,both,1/1/2018,10221
Sabah,Semporna,secondary,both,1/1/2019,10206
Sabah,Semporna,secondary,both,1/1/2020,10178
Sabah,Semporna,secondary,both,1/1/2021,10656
Sabah,Semporna,secondary,both,1/1/2022,10749
Sabah,Semporna,secondary,female,1/1/2017,5707
Sabah,Semporna,secondary,female,1/1/2018,5142
Sabah,Semporna,secondary,female,1/1/2019,5146
Sabah,Semporna,secondary,female,1/1/2020,5168
Sabah,Semporna,secondary,female,1/1/2021,5309
Sabah,Semporna,secondary,female,1/1/2022,5235
Sabah,Semporna,secondary,male,1/1/2017,5305
Sabah,Semporna,secondary,male,1/1/2018,5079
Sabah,Semporna,secondary,male,1/1/2019,5060
Sabah,Semporna,secondary,male,1/1/2020,5010
Sabah,Semporna,secondary,male,1/1/2021,5347
Sabah,Semporna,secondary,male,1/1/2022,5514
Sabah,Semporna,post_secondary,both,1/1/2018,847
Sabah,Semporna,post_secondary,both,1/1/2019,973
Sabah,Semporna,post_secondary,both,1/1/2020,448
Sabah,Semporna,post_secondary,both,1/1/2021,559
Sabah,Semporna,post_secondary,both,1/1/2022,490
Sabah,Semporna,post_secondary,female,1/1/2018,560
Sabah,Semporna,post_secondary,female,1/1/2019,647
Sabah,Semporna,post_secondary,female,1/1/2020,308
Sabah,Semporna,post_secondary,female,1/1/2021,344
Sabah,Semporna,post_secondary,female,1/1/2022,353
Sabah,Semporna,post_secondary,male,1/1/2018,287
Sabah,Semporna,post_secondary,male,1/1/2019,326
Sabah,Semporna,post_secondary,male,1/1/2020,140
Sabah,Semporna,post_secondary,male,1/1/2021,215
Sabah,Semporna,post_secondary,male,1/1/2022,137
Sabah,Sipitang,primary,both,1/1/2017,3581
Sabah,Sipitang,primary,both,1/1/2018,3553
Sabah,Sipitang,primary,both,1/1/2019,3569
Sabah,Sipitang,primary,both,1/1/2020,3585
Sabah,Sipitang,primary,both,1/1/2021,3574
Sabah,Sipitang,primary,both,1/1/2022,3619
Sabah,Sipitang,primary,female,1/1/2017,1759
Sabah,Sipitang,primary,female,1/1/2018,1749
Sabah,Sipitang,primary,female,1/1/2019,1755
Sabah,Sipitang,primary,female,1/1/2020,1728
Sabah,Sipitang,primary,female,1/1/2021,1738
Sabah,Sipitang,primary,female,1/1/2022,1738
Sabah,Sipitang,primary,male,1/1/2017,1822
Sabah,Sipitang,primary,male,1/1/2018,1804
Sabah,Sipitang,primary,male,1/1/2019,1814
Sabah,Sipitang,primary,male,1/1/2020,1857
Sabah,Sipitang,primary,male,1/1/2021,1836
Sabah,Sipitang,primary,male,1/1/2022,1881
Sabah,Sipitang,secondary,both,1/1/2017,2717
Sabah,Sipitang,secondary,both,1/1/2018,2454
Sabah,Sipitang,secondary,both,1/1/2019,2473
Sabah,Sipitang,secondary,both,1/1/2020,2488
Sabah,Sipitang,secondary,both,1/1/2021,2455
Sabah,Sipitang,secondary,both,1/1/2022,2491
Sabah,Sipitang,secondary,female,1/1/2017,1344
Sabah,Sipitang,secondary,female,1/1/2018,1187
Sabah,Sipitang,secondary,female,1/1/2019,1195
Sabah,Sipitang,secondary,female,1/1/2020,1202
Sabah,Sipitang,secondary,female,1/1/2021,1182
Sabah,Sipitang,secondary,female,1/1/2022,1227
Sabah,Sipitang,secondary,male,1/1/2017,1373
Sabah,Sipitang,secondary,male,1/1/2018,1267
Sabah,Sipitang,secondary,male,1/1/2019,1278
Sabah,Sipitang,secondary,male,1/1/2020,1286
Sabah,Sipitang,secondary,male,1/1/2021,1273
Sabah,Sipitang,secondary,male,1/1/2022,1264
Sabah,Sipitang,post_secondary,both,1/1/2018,192
Sabah,Sipitang,post_secondary,both,1/1/2019,223
Sabah,Sipitang,post_secondary,both,1/1/2020,113
Sabah,Sipitang,post_secondary,both,1/1/2021,108
Sabah,Sipitang,post_secondary,both,1/1/2022,104
Sabah,Sipitang,post_secondary,female,1/1/2018,145
Sabah,Sipitang,post_secondary,female,1/1/2019,153
Sabah,Sipitang,post_secondary,female,1/1/2020,73
Sabah,Sipitang,post_secondary,female,1/1/2021,76
Sabah,Sipitang,post_secondary,female,1/1/2022,69
Sabah,Sipitang,post_secondary,male,1/1/2018,47
Sabah,Sipitang,post_secondary,male,1/1/2019,70
Sabah,Sipitang,post_secondary,male,1/1/2020,40
Sabah,Sipitang,post_secondary,male,1/1/2021,32
Sabah,Sipitang,post_secondary,male,1/1/2022,35
Sabah,Tambunan,primary,both,1/1/2017,3585
Sabah,Tambunan,primary,both,1/1/2018,3584
Sabah,Tambunan,primary,both,1/1/2019,3648
Sabah,Tambunan,primary,both,1/1/2020,3767
Sabah,Tambunan,primary,both,1/1/2021,3846
Sabah,Tambunan,primary,both,1/1/2022,3852
Sabah,Tambunan,primary,female,1/1/2017,1758
Sabah,Tambunan,primary,female,1/1/2018,1750
Sabah,Tambunan,primary,female,1/1/2019,1770
Sabah,Tambunan,primary,female,1/1/2020,1839
Sabah,Tambunan,primary,female,1/1/2021,1860
Sabah,Tambunan,primary,female,1/1/2022,1880
Sabah,Tambunan,primary,male,1/1/2017,1827
Sabah,Tambunan,primary,male,1/1/2018,1834
Sabah,Tambunan,primary,male,1/1/2019,1878
Sabah,Tambunan,primary,male,1/1/2020,1928
Sabah,Tambunan,primary,male,1/1/2021,1986
Sabah,Tambunan,primary,male,1/1/2022,1972
Sabah,Tambunan,secondary,both,1/1/2017,3292
Sabah,Tambunan,secondary,both,1/1/2018,2972
Sabah,Tambunan,secondary,both,1/1/2019,2823
Sabah,Tambunan,secondary,both,1/1/2020,2711
Sabah,Tambunan,secondary,both,1/1/2021,2808
Sabah,Tambunan,secondary,both,1/1/2022,2906
Sabah,Tambunan,secondary,female,1/1/2017,1660
Sabah,Tambunan,secondary,female,1/1/2018,1468
Sabah,Tambunan,secondary,female,1/1/2019,1422
Sabah,Tambunan,secondary,female,1/1/2020,1355
Sabah,Tambunan,secondary,female,1/1/2021,1378
Sabah,Tambunan,secondary,female,1/1/2022,1436
Sabah,Tambunan,secondary,male,1/1/2017,1632
Sabah,Tambunan,secondary,male,1/1/2018,1504
Sabah,Tambunan,secondary,male,1/1/2019,1401
Sabah,Tambunan,secondary,male,1/1/2020,1356
Sabah,Tambunan,secondary,male,1/1/2021,1430
Sabah,Tambunan,secondary,male,1/1/2022,1470
Sabah,Tambunan,post_secondary,both,1/1/2018,311
Sabah,Tambunan,post_secondary,both,1/1/2019,365
Sabah,Tambunan,post_secondary,both,1/1/2020,164
Sabah,Tambunan,post_secondary,both,1/1/2021,165
Sabah,Tambunan,post_secondary,both,1/1/2022,102
Sabah,Tambunan,post_secondary,female,1/1/2018,206
Sabah,Tambunan,post_secondary,female,1/1/2019,232
Sabah,Tambunan,post_secondary,female,1/1/2020,103
Sabah,Tambunan,post_secondary,female,1/1/2021,103
Sabah,Tambunan,post_secondary,female,1/1/2022,69
Sabah,Tambunan,post_secondary,male,1/1/2018,105
Sabah,Tambunan,post_secondary,male,1/1/2019,133
Sabah,Tambunan,post_secondary,male,1/1/2020,61
Sabah,Tambunan,post_secondary,male,1/1/2021,62
Sabah,Tambunan,post_secondary,male,1/1/2022,33
Sabah,Tawau,primary,both,1/1/2017,26845
Sabah,Tawau,primary,both,1/1/2018,26631
Sabah,Tawau,primary,both,1/1/2019,27031
Sabah,Tawau,primary,both,1/1/2020,27397
Sabah,Tawau,primary,both,1/1/2021,27893
Sabah,Tawau,primary,both,1/1/2022,28213
Sabah,Tawau,primary,female,1/1/2017,13139
Sabah,Tawau,primary,female,1/1/2018,13050
Sabah,Tawau,primary,female,1/1/2019,13238
Sabah,Tawau,primary,female,1/1/2020,13346
Sabah,Tawau,primary,female,1/1/2021,13576
Sabah,Tawau,primary,female,1/1/2022,13744
Sabah,Tawau,primary,male,1/1/2017,13706
Sabah,Tawau,primary,male,1/1/2018,13581
Sabah,Tawau,primary,male,1/1/2019,13793
Sabah,Tawau,primary,male,1/1/2020,14051
Sabah,Tawau,primary,male,1/1/2021,14317
Sabah,Tawau,primary,male,1/1/2022,14469
Sabah,Tawau,secondary,both,1/1/2017,21051
Sabah,Tawau,secondary,both,1/1/2018,18972
Sabah,Tawau,secondary,both,1/1/2019,18831
Sabah,Tawau,secondary,both,1/1/2020,18914
Sabah,Tawau,secondary,both,1/1/2021,19434
Sabah,Tawau,secondary,both,1/1/2022,19447
Sabah,Tawau,secondary,female,1/1/2017,10617
Sabah,Tawau,secondary,female,1/1/2018,9342
Sabah,Tawau,secondary,female,1/1/2019,9358
Sabah,Tawau,secondary,female,1/1/2020,9439
Sabah,Tawau,secondary,female,1/1/2021,9700
Sabah,Tawau,secondary,female,1/1/2022,9658
Sabah,Tawau,secondary,male,1/1/2017,10434
Sabah,Tawau,secondary,male,1/1/2018,9630
Sabah,Tawau,secondary,male,1/1/2019,9473
Sabah,Tawau,secondary,male,1/1/2020,9475
Sabah,Tawau,secondary,male,1/1/2021,9734
Sabah,Tawau,secondary,male,1/1/2022,9789
Sabah,Tawau,post_secondary,both,1/1/2018,1910
Sabah,Tawau,post_secondary,both,1/1/2019,2011
Sabah,Tawau,post_secondary,both,1/1/2020,1186
Sabah,Tawau,post_secondary,both,1/1/2021,1114
Sabah,Tawau,post_secondary,both,1/1/2022,1135
Sabah,Tawau,post_secondary,female,1/1/2018,1186
Sabah,Tawau,post_secondary,female,1/1/2019,1192
Sabah,Tawau,post_secondary,female,1/1/2020,680
Sabah,Tawau,post_secondary,female,1/1/2021,724
Sabah,Tawau,post_secondary,female,1/1/2022,683
Sabah,Tawau,post_secondary,male,1/1/2018,724
Sabah,Tawau,post_secondary,male,1/1/2019,819
Sabah,Tawau,post_secondary,male,1/1/2020,506
Sabah,Tawau,post_secondary,male,1/1/2021,390
Sabah,Tawau,post_secondary,male,1/1/2022,452
Sabah,Telupid,primary,both,1/1/2018,1850
Sabah,Telupid,primary,both,1/1/2019,1858
Sabah,Telupid,primary,both,1/1/2020,1849
Sabah,Telupid,primary,both,1/1/2021,1867
Sabah,Telupid,primary,both,1/1/2022,1870
Sabah,Telupid,primary,female,1/1/2018,891
Sabah,Telupid,primary,female,1/1/2019,920
Sabah,Telupid,primary,female,1/1/2020,901
Sabah,Telupid,primary,female,1/1/2021,917
Sabah,Telupid,primary,female,1/1/2022,914
Sabah,Telupid,primary,male,1/1/2018,959
Sabah,Telupid,primary,male,1/1/2019,938
Sabah,Telupid,primary,male,1/1/2020,948
Sabah,Telupid,primary,male,1/1/2021,950
Sabah,Telupid,primary,male,1/1/2022,956
Sabah,Telupid,secondary,both,1/1/2018,1629
Sabah,Telupid,secondary,both,1/1/2019,1621
Sabah,Telupid,secondary,both,1/1/2020,1610
Sabah,Telupid,secondary,both,1/1/2021,1660
Sabah,Telupid,secondary,both,1/1/2022,1764
Sabah,Telupid,secondary,female,1/1/2018,803
Sabah,Telupid,secondary,female,1/1/2019,777
Sabah,Telupid,secondary,female,1/1/2020,793
Sabah,Telupid,secondary,female,1/1/2021,816
Sabah,Telupid,secondary,female,1/1/2022,876
Sabah,Telupid,secondary,male,1/1/2018,826
Sabah,Telupid,secondary,male,1/1/2019,844
Sabah,Telupid,secondary,male,1/1/2020,817
Sabah,Telupid,secondary,male,1/1/2021,844
Sabah,Telupid,secondary,male,1/1/2022,888
Sabah,Telupid,post_secondary,both,1/1/2018,182
Sabah,Telupid,post_secondary,both,1/1/2019,152
Sabah,Telupid,post_secondary,both,1/1/2020,71
Sabah,Telupid,post_secondary,both,1/1/2021,68
Sabah,Telupid,post_secondary,both,1/1/2022,66
Sabah,Telupid,post_secondary,female,1/1/2018,134
Sabah,Telupid,post_secondary,female,1/1/2019,104
